Agricultural zone,month(bij),month(chara),rainfall (mm),temperature(avg),humidity(avg),sunlight(hour),direction of wind(deg),velocity of wind(km/h),label count,label
8,10,10,45.94,31.47,79.6,41.36,196.48,10.34,21,robi lau (gourd)
8,10,10,42.89,24.65,77.87,37.19,202.75,3.18,21,robi lau (gourd)
8,10,10,39.05,32.43,90,39.74,201.58,2.19,21,robi lau (gourd)
8,10,10,50.67,27.06,86.56,42.69,189.01,9.21,21,robi lau (gourd)
8,10,10,40.79,26.83,81.39,38.16,194.93,2.53,21,robi lau (gourd)
8,10,10,45.18,30.58,79.45,43.26,183.4,4.64,21,robi lau (gourd)
8,10,10,48.34,30.78,73.63,38.42,196.76,1.36,21,robi lau (gourd)
8,10,10,47.57,29.99,73.24,36.46,194.23,3.86,21,robi lau (gourd)
8,10,10,50.33,28.89,79.14,40.1,204.88,6.53,21,robi lau (gourd)
14,11,11,44.5,26.3,76.7,48.5,173,3.4,21,robi lau (gourd)
14,11,11,45.76,28.42,67.01,50.38,168.21,10.69,21,robi lau (gourd)
14,11,11,37.42,26.08,75.88,45.94,163.17,3.9,21,robi lau (gourd)
14,11,11,44.75,25.79,83.53,51.65,167.48,3.85,21,robi lau (gourd)
14,11,11,47.61,21.78,67.86,48.3,176.17,8.09,21,robi lau (gourd)
14,11,11,50.44,24.33,71.89,51.36,181.01,2.13,21,robi lau (gourd)
14,11,11,43.62,30.41,73.97,45.55,179.75,1.07,21,robi lau (gourd)
14,11,11,42.34,21.72,71.92,45.65,163.54,8.58,21,robi lau (gourd)
14,11,11,43.85,24.14,68.51,50.4,167.21,2.65,21,robi lau (gourd)
14,11,11,40.93,28.08,69.71,50.19,176.54,7.27,21,robi lau (gourd)
14,11,11,52.27,24.1,68.68,47.83,184.63,8.7,21,robi lau (gourd)
14,11,11,38.51,22.49,85.99,44.58,166.7,7.82,21,robi lau (gourd)
14,11,11,40.68,30.71,84.52,48.47,180.3,7.58,21,robi lau (gourd)
14,11,11,43.36,25.57,82.31,50.68,168.28,10.79,21,robi lau (gourd)
14,11,11,51.1,27.02,82.18,49.46,179.52,7.62,21,robi lau (gourd)
14,11,11,45.98,26.67,79.06,47.9,184.57,3.03,21,robi lau (gourd)
9,8,8,72,29.1,84.7,33,153,6.1,21,robi lau (gourd)
9,8,8,77.21,31.89,87.14,30.14,143.01,0.24,21,robi lau (gourd)
9,8,8,72.43,31.93,89.98,30.85,152.56,12.53,21,robi lau (gourd)
9,8,8,78.56,26.74,89.58,35.82,142.7,7.8,21,robi lau (gourd)
9,8,8,67.24,24.5,81.23,35.21,153.15,7.99,21,robi lau (gourd)
9,8,8,69.74,27.22,89.56,29.4,155.27,7.22,21,robi lau (gourd)
9,8,8,69.5,33.53,78.66,30.64,163.07,0.06,21,robi lau (gourd)
9,8,8,68.5,33.12,81.28,29.72,141.48,1.1,21,robi lau (gourd)
9,8,8,68.4,29.74,84.4,31.4,153.04,13.77,21,robi lau (gourd)
9,8,8,70.09,33.22,94.35,31.74,161.08,4.82,21,robi lau (gourd)
9,8,8,66.03,31.6,84.12,32.08,157.89,12.64,21,robi lau (gourd)
9,8,8,76.09,32.26,82.77,31.63,148.69,9.08,21,robi lau (gourd)
9,8,8,76.87,32.54,92.5,30.09,158.21,14.01,21,robi lau (gourd)
9,8,8,70.53,28.86,75.21,31,159.12,3.24,21,robi lau (gourd)
9,8,8,67.61,33.56,74.81,33.97,152.51,1.67,21,robi lau (gourd)
9,8,8,79.6,32.42,76.39,35.51,143.24,4.68,21,robi lau (gourd)
10,10,10,44,28.6,81.9,46,145,4.8,21,robi lau (gourd)
10,10,10,42.06,27.89,76.17,43.69,136.07,11.12,21,robi lau (gourd)
10,10,10,40.02,29.4,84.14,49.74,149.46,3.05,21,robi lau (gourd)
10,10,10,47.88,32.15,79.2,48.08,140.73,7.38,21,robi lau (gourd)
10,10,10,40.28,28.98,76.13,45.24,153.32,3.19,21,robi lau (gourd)
10,10,10,47.16,27.18,75.27,43.18,148.43,12.62,21,robi lau (gourd)
10,10,10,50.97,26.62,77.62,47.83,145.98,9.18,21,robi lau (gourd)
10,10,10,36.12,31.14,72.5,46.24,148.06,9.36,21,robi lau (gourd)
10,10,10,38.24,26.47,81.13,44.49,148.53,3.29,21,robi lau (gourd)
10,10,10,39.06,27.31,80.72,43.2,154.34,0.82,21,robi lau (gourd)
10,10,10,49.89,26.98,86.88,48.95,151.77,1.14,21,robi lau (gourd)
10,10,10,42.17,28.92,89.69,42.63,141.93,9.27,21,robi lau (gourd)
10,10,10,39.18,26.17,72.04,48.84,143.66,1.82,21,robi lau (gourd)
10,10,10,43.27,25.39,88.06,49.87,145.24,5.44,21,robi lau (gourd)
10,10,10,44.51,24.26,80.45,43.16,155.26,3.46,21,robi lau (gourd)
10,10,10,51.54,24.99,87.97,48.01,148.81,10.48,21,robi lau (gourd)
12,8,8,123.5,28.7,84.4,33,173,6.4,21,robi lau (gourd)
12,8,8,118.89,30.79,87.86,36.52,162.28,9.13,21,robi lau (gourd)
12,8,8,129.02,33.6,84.85,31.4,179.59,0.4,21,robi lau (gourd)
12,8,8,120,26.78,93.89,35.84,180.28,0.97,21,robi lau (gourd)
12,8,8,120.82,24.63,78.29,31.53,168.55,8.28,21,robi lau (gourd)
12,8,8,123.5,26.76,88.78,29.98,184.69,7.42,21,robi lau (gourd)
12,8,8,123.43,27.28,77.87,33.68,170.3,12.79,21,robi lau (gourd)
12,8,8,122.75,26.25,91.17,35.76,184.82,4.89,21,robi lau (gourd)
12,8,8,129.94,24.46,80.75,31.66,166.58,14.39,21,robi lau (gourd)
12,8,8,126.2,30.14,76.08,33.37,174.69,2.77,21,robi lau (gourd)
12,8,8,128.98,29.36,91.15,30.85,167.49,12.67,21,robi lau (gourd)
12,8,8,128.93,29.56,77.57,34.55,165.16,1.48,21,robi lau (gourd)
12,8,8,118.94,30.69,89.88,36.76,177.68,13.45,21,robi lau (gourd)
12,8,8,124.63,27.69,79.22,29.65,180.42,2.77,21,robi lau (gourd)
12,8,8,125.63,32.02,79.45,30.45,161.8,7.33,21,robi lau (gourd)
12,8,8,116.54,30.08,77.54,32.84,174.59,7.77,21,robi lau (gourd)
1,4,4,18,28.5,77.3,53,200,6.9,22,khorip lau (grourd)
1,4,4,18.36,33.26,76.62,56.43,201.5,0.51,22,khorip lau (grourd)
1,4,4,12.2,26.06,85.62,50.78,202.07,3.47,22,khorip lau (grourd)
1,4,4,25.16,28.93,69.08,53.98,200.95,9.49,22,khorip lau (grourd)
1,4,4,19.33,24.01,85.77,53.43,199.09,5.92,22,khorip lau (grourd)
1,4,4,23.74,23.76,70.39,53.49,200.08,5.62,22,khorip lau (grourd)
1,4,4,20.61,29.25,82.41,50.1,193.55,8.9,22,khorip lau (grourd)
1,4,4,13.7,24.09,74.66,49.12,189.56,2.7,22,khorip lau (grourd)
1,4,4,14.6,24.13,85.62,50.23,211.41,2.41,22,khorip lau (grourd)
1,4,4,24.89,29.42,83.68,56.07,192.74,9.01,22,khorip lau (grourd)
1,4,4,15.75,23.86,75.35,53.23,198.18,9.54,22,khorip lau (grourd)
1,4,4,18.36,31.47,75.16,55.14,194.72,5.49,22,khorip lau (grourd)
1,4,4,23.01,32.18,78.14,56.62,194.08,9.68,22,khorip lau (grourd)
1,4,4,23.3,27.16,86.99,51.42,196.93,9.7,22,khorip lau (grourd)
1,4,4,24.45,29.06,87.09,52.2,193.01,14.58,22,khorip lau (grourd)
1,4,4,18.77,25.68,78.46,55.22,211.89,9.84,22,khorip lau (grourd)
2,3,3,4,25,62.7,55,230,5.4,22,khorip lau (grourd)
2,3,3,6.02,29.44,52.99,54.31,235.69,6.31,22,khorip lau (grourd)
2,3,3,11.39,24.29,68.61,52.38,233.83,4.21,22,khorip lau (grourd)
2,3,3,3.23,24.65,63.86,57.33,232.93,9.74,22,khorip lau (grourd)
2,3,3,7.29,21.42,68.43,57.16,227.91,3.42,22,khorip lau (grourd)
2,3,3,1.74,24.39,59.81,55.51,220.11,12.96,22,khorip lau (grourd)
2,3,3,3.29,21.16,56.79,54.4,226.51,1.15,22,khorip lau (grourd)
2,3,3,5.79,21.12,67.17,56.37,241.56,10.2,22,khorip lau (grourd)
2,3,3,11.53,28.61,68.74,55.85,240.48,2.6,22,khorip lau (grourd)
2,3,3,6,25.43,63.96,54.01,223.27,10.76,22,khorip lau (grourd)
2,3,3,7.72,22.6,61.33,58.54,228.82,9.24,22,khorip lau (grourd)
2,3,3,1.76,21.8,69.1,52.52,228.08,3.23,22,khorip lau (grourd)
2,3,3,0.84,24.37,53.74,58.56,233.8,9.95,22,khorip lau (grourd)
2,3,3,8.31,21.91,54.31,55.79,223.57,2.94,22,khorip lau (grourd)
2,3,3,3.8,22.58,63.16,58.35,222.1,8.14,22,khorip lau (grourd)
2,3,3,4.83,20.76,66.48,57.11,225.7,12.52,22,khorip lau (grourd)
3,4,4,21.3,27.8,76.7,56,209,10,22,khorip lau (grourd)
3,4,4,29.15,28.96,81.32,56.94,214.01,10.11,22,khorip lau (grourd)
3,4,4,16.13,26.49,75.41,53.2,218.81,10.26,22,khorip lau (grourd)
3,4,4,17.74,24.21,79.25,55.64,217.79,3.68,22,khorip lau (grourd)
3,4,4,18.79,23.36,73.21,55.37,204.56,15.85,22,khorip lau (grourd)
3,4,4,24.1,31.54,69.54,57.91,219.01,11.56,22,khorip lau (grourd)
3,4,4,19.59,23.85,76.69,56.95,214.25,10.66,22,khorip lau (grourd)
3,4,4,15.14,30.73,86.27,57.57,204.16,16.53,22,khorip lau (grourd)
3,4,4,28.95,29.16,81.06,52.01,205.09,15.55,22,khorip lau (grourd)
3,4,4,27.52,24.5,85.65,57.97,203.93,2.64,22,khorip lau (grourd)
3,4,4,24.46,32.74,83.12,55.23,215.39,15.53,22,khorip lau (grourd)
3,4,4,24.83,23.61,84.18,54.61,200.22,13.62,22,khorip lau (grourd)
3,4,4,29.03,24.45,79.45,58.18,210.08,8.08,22,khorip lau (grourd)
3,4,4,24.99,28.18,68.37,57.65,213.3,17.94,22,khorip lau (grourd)
3,4,4,18.55,26.75,80.52,59.49,203.6,7.15,22,khorip lau (grourd)
3,4,4,28.89,29.25,69.33,53.08,216.29,8.61,22,khorip lau (grourd)
4,3,3,7,25,70.6,52.5,216,4.8,22,khorip lau (grourd)
4,3,3,0.01,22.53,79.63,49.55,205.39,2.62,22,khorip lau (grourd)
4,3,3,12.09,29.94,64.95,51.05,209.26,10.57,22,khorip lau (grourd)
4,3,3,10.8,26.74,66.47,54.55,209.9,6.07,22,khorip lau (grourd)
4,3,3,8.04,28.52,67.79,53.44,222.56,3.08,22,khorip lau (grourd)
4,3,3,8.09,26.97,76.61,51.58,218.48,12.09,22,khorip lau (grourd)
4,3,3,3.43,26.58,70.77,53.77,208.23,0.47,22,khorip lau (grourd)
4,3,3,9.84,22.27,67.82,51.97,225.46,1.71,22,khorip lau (grourd)
4,3,3,1.69,25.69,60.8,49.64,211.21,5.06,22,khorip lau (grourd)
4,3,3,0.32,21.36,79.09,50.15,205.83,12.18,22,khorip lau (grourd)
4,3,3,9.73,22.59,68.87,49.27,204.07,11.04,22,khorip lau (grourd)
4,3,3,0.84,23.11,64.5,54.67,204.78,1.98,22,khorip lau (grourd)
4,3,3,7.52,22.27,77.48,53.18,208.21,3.25,22,khorip lau (grourd)
4,3,3,10.22,27.84,66.59,49.75,221.74,10.42,22,khorip lau (grourd)
4,3,3,4.14,25.37,72.73,54,204.06,11.21,22,khorip lau (grourd)
4,3,3,11.43,22.03,79.46,54.96,226.15,11.84,22,khorip lau (grourd)
5,3,3,4,25,62.7,55,230,5.4,22,khorip lau (grourd)
5,3,3,6.83,26.58,55.84,51.9,218.41,3.08,22,khorip lau (grourd)
5,3,3,9.69,23.48,59.08,55.59,219.86,9.18,22,khorip lau (grourd)
5,3,3,11.57,22.88,54.51,56.99,226.03,7.92,22,khorip lau (grourd)
5,3,3,2.2,25.79,62.29,56.76,227.54,2.33,22,khorip lau (grourd)
5,3,3,0.56,22.66,68.52,58.72,236.63,1.59,22,khorip lau (grourd)
5,3,3,2.45,29.56,58.55,52.27,222.32,0.79,22,khorip lau (grourd)
5,3,3,2.92,23.97,71.75,51.24,231.62,8.87,22,khorip lau (grourd)
5,3,3,2.54,27.95,60.61,57.55,239.74,9.78,22,khorip lau (grourd)
5,3,3,1.61,26.15,67.31,55.43,230.54,7.85,22,khorip lau (grourd)
5,3,3,4.59,24.25,54.68,57.56,227.78,9.62,22,khorip lau (grourd)
5,3,3,5.92,22.18,66.31,52.24,218.57,2.59,22,khorip lau (grourd)
5,3,3,8.49,27.4,61.73,54,240.82,2.56,22,khorip lau (grourd)
5,3,3,0.82,21.74,55.64,56.22,223.39,9.83,22,khorip lau (grourd)
5,3,3,4.94,29.12,68.89,51.09,225.86,8.14,22,khorip lau (grourd)
5,3,3,1.23,21.91,58.26,56.09,219.03,10.38,22,khorip lau (grourd)
8,5,5,28.5,30.1,71.3,54,186,5.6,22,khorip lau (grourd)
8,5,5,24.51,30.6,65.72,55.66,175.08,12.64,22,khorip lau (grourd)
8,5,5,29.42,30.55,79.9,53.92,189.93,1.52,22,khorip lau (grourd)
8,5,5,35.67,26.72,67.33,55.33,183.48,4.66,22,khorip lau (grourd)
8,5,5,24.73,35.08,80.8,52.1,185.03,1.46,22,khorip lau (grourd)
8,5,5,21.61,30.24,78.97,50.45,191.32,7.13,22,khorip lau (grourd)
8,5,5,23.04,29.15,66.59,56.12,193.23,3.63,22,khorip lau (grourd)
8,5,5,21.07,32.18,69.21,51.89,197.47,9.24,22,khorip lau (grourd)
8,5,5,26.22,31.53,69.34,50.72,174.03,9.52,22,khorip lau (grourd)
8,5,5,33.57,33.95,74.89,51.69,190.94,3.28,22,khorip lau (grourd)
8,5,5,25.46,25.23,66.87,53.73,189.34,9.67,22,khorip lau (grourd)
8,5,5,26.19,31.38,79.35,56.94,181.74,2.61,22,khorip lau (grourd)
8,5,5,29.78,34.66,69.59,55.98,180.05,3.6,22,khorip lau (grourd)
8,5,5,26.87,28.01,68.11,54.14,197.84,12.7,22,khorip lau (grourd)
8,5,5,30.41,32.44,65.3,55.24,177.11,4.1,22,khorip lau (grourd)
8,5,5,33.97,28.66,72.05,53.8,195.68,12.44,22,khorip lau (grourd)
14,7,7,92,29,85.7,21.5,186,5.6,22,khorip lau (grourd)
14,7,7,85.82,26.84,92.59,23.23,191.95,1.34,22,khorip lau (grourd)
14,7,7,86.95,28.89,77.08,22.37,190.36,12.04,22,khorip lau (grourd)
14,7,7,92.27,33.47,78.15,17.82,187.09,13.11,22,khorip lau (grourd)
14,7,7,88.74,30.8,84.18,22.98,186.99,0.72,22,khorip lau (grourd)
14,7,7,97.93,28.7,83.18,21.79,194.63,11.93,22,khorip lau (grourd)
14,7,7,89.12,33.37,92.76,24.18,192.96,12.43,22,khorip lau (grourd)
14,7,7,90.56,33.68,88.54,23.23,193.91,1.07,22,khorip lau (grourd)
14,7,7,96.47,28.26,87.81,19.4,183,2.34,22,khorip lau (grourd)
14,7,7,95.17,31.23,80.11,20.58,191.53,10.75,22,khorip lau (grourd)
14,7,7,88.81,28.22,84.51,19.95,180.88,0.94,22,khorip lau (grourd)
14,7,7,99.87,29.11,85.51,22.08,183.51,6.44,22,khorip lau (grourd)
14,7,7,95.25,27.84,81.97,22.84,192.17,11.36,22,khorip lau (grourd)
14,7,7,89.67,32.91,82.7,23.75,184.94,13.28,22,khorip lau (grourd)
14,7,7,88.62,33.78,76.32,21.92,182.23,1.32,22,khorip lau (grourd)
14,7,7,94.55,30.03,78.97,24.92,174.09,1.94,22,khorip lau (grourd)
9,2,2,2,19.5,70.3,44,228,3.7,22,khorip lau (grourd)
9,2,2,5.63,18.19,62.16,42.16,227.91,2.52,22,khorip lau (grourd)
9,2,2,5.24,24.07,70.13,41.52,222.24,1.07,22,khorip lau (grourd)
9,2,2,4.7,16.26,62.32,41.89,226.53,3.65,22,khorip lau (grourd)
9,2,2,7.65,17.23,66.09,43.93,228.65,1.74,22,khorip lau (grourd)
9,2,2,5.32,18.46,67.06,41.12,216.14,6.56,22,khorip lau (grourd)
9,2,2,4.45,20.57,76.24,43.33,238.32,0.26,22,khorip lau (grourd)
9,2,2,0.47,18.87,71.9,45.23,228.23,1.09,22,khorip lau (grourd)
9,2,2,3.04,21.78,71.25,43.63,220.35,5.03,22,khorip lau (grourd)
9,2,2,3.63,22.51,76.16,47.64,222.06,4.55,22,khorip lau (grourd)
9,2,2,1.83,20.18,77.07,40.06,238.58,11.17,22,khorip lau (grourd)
9,2,2,4.78,19.39,62.47,41.36,229.04,3.56,22,khorip lau (grourd)
9,2,2,4.08,19.5,65.73,43.94,224.56,2.67,22,khorip lau (grourd)
9,2,2,4.23,17.3,63.38,41.15,217.2,0.71,22,khorip lau (grourd)
9,2,2,3.7,21.7,62.39,41.51,239.43,1.09,22,khorip lau (grourd)
9,2,2,7.44,15.7,65.48,42.01,229.9,1.46,22,khorip lau (grourd)
10,6,6,48,30.5,78.6,48,139,6.7,22,khorip lau (grourd)
10,6,6,55.61,26.59,68.76,51.75,139.74,11.75,22,khorip lau (grourd)
10,6,6,48.44,29.77,69.53,45.37,150.6,14.67,22,khorip lau (grourd)
10,6,6,51.11,32.78,80.87,46.78,139.66,14.52,22,khorip lau (grourd)
10,6,6,55.97,26.47,71.35,50.03,142.13,4.21,22,khorip lau (grourd)
10,6,6,54.49,32.01,80.99,51.02,141.02,0.26,22,khorip lau (grourd)
10,6,6,48.33,30.63,73.38,50.38,140.08,11.67,22,khorip lau (grourd)
10,6,6,46.55,34.44,74.41,44.44,143.97,3.71,22,khorip lau (grourd)
10,6,6,53.23,33.38,75.15,44.5,150.2,1.85,22,khorip lau (grourd)
10,6,6,47.88,31.18,74.34,49.44,131.39,0.91,22,khorip lau (grourd)
10,6,6,43.73,28.74,73.07,48.84,143.69,9.62,22,khorip lau (grourd)
10,6,6,53.77,33.24,80.93,45.96,144.32,14.17,22,khorip lau (grourd)
10,6,6,45.3,26.85,78.32,50.55,140.88,10.68,22,khorip lau (grourd)
10,6,6,54.44,27.17,87.12,51.49,128.49,0.36,22,khorip lau (grourd)
10,6,6,48.51,29.32,87.3,47.98,130.05,12.22,22,khorip lau (grourd)
10,6,6,47.82,26.36,78.08,46.5,129.78,6.55,22,khorip lau (grourd)
12,6,6,148.5,27.7,82.9,33.5,162,6.5,22,khorip lau (grourd)
12,6,6,143.1,32.62,80.86,33.19,163.3,4.32,22,khorip lau (grourd)
12,6,6,154.28,29.1,88.75,33.15,161.58,9.24,22,khorip lau (grourd)
12,6,6,143.02,23.1,85.55,31.53,165.5,3.56,22,khorip lau (grourd)
12,6,6,140.52,28.64,79.28,36.55,152.93,10.94,22,khorip lau (grourd)
12,6,6,145.73,31.49,87.92,34.83,166.23,8,22,khorip lau (grourd)
12,6,6,141.73,28.42,75.95,35.88,162.04,0.95,22,khorip lau (grourd)
12,6,6,153.99,31.72,79.29,31.47,169.41,7.84,22,khorip lau (grourd)
12,6,6,148.69,32.4,77.25,30.24,165.94,0.11,22,khorip lau (grourd)
12,6,6,148.03,27.08,81.44,36.59,159.55,0.37,22,khorip lau (grourd)
12,6,6,148.2,29.13,92.47,33.8,161.96,2.61,22,khorip lau (grourd)
12,6,6,142.02,28,81.63,34.97,153.55,9.63,22,khorip lau (grourd)
12,6,6,146.23,28.34,75.83,29.71,171.92,8.25,22,khorip lau (grourd)
12,6,6,152.68,24.59,81.26,30.88,157.78,7.2,22,khorip lau (grourd)
12,6,6,155.74,25,74.99,34.68,164.1,0.57,22,khorip lau (grourd)
12,6,6,146.07,28.65,81.52,31.71,172.04,10.86,22,khorip lau (grourd)
2,4,4,8,28.1,66.2,56,173,6.7,23,Khorip Mug 1
2,4,4,13.02,25.5,64.92,52.08,164.21,10.73,23,Khorip Mug 1
2,4,4,0.66,32.62,60.76,57.51,164.26,7.15,23,Khorip Mug 1
2,4,4,1.77,23.7,62.14,58.12,173.59,5.38,23,Khorip Mug 1
2,4,4,3.41,27.03,59.31,57.69,177.61,10.94,23,Khorip Mug 1
2,4,4,7.15,30.5,70.77,53.06,171.61,5.31,23,Khorip Mug 1
2,4,4,10.02,25.16,61.25,56.38,176.84,2.47,23,Khorip Mug 1
2,4,4,10.32,30.49,61.1,52.72,172.44,14.51,23,Khorip Mug 1
2,4,4,0.88,30.97,64.8,57.3,169.43,0.77,23,Khorip Mug 1
2,4,4,14.26,28.22,58.73,55.51,183.63,7.27,23,Khorip Mug 1
2,4,4,14.32,24.88,67.97,52.08,179.84,13.63,23,Khorip Mug 1
2,4,4,7.25,32.2,70.4,59.69,173.06,10.96,23,Khorip Mug 1
2,4,4,11.48,26.94,63.11,57.89,168.59,4.35,23,Khorip Mug 1
2,4,4,6.09,23.95,57.37,57.26,167.33,3.9,23,Khorip Mug 1
2,4,4,3.4,24.39,59.36,54,181.83,12.88,23,Khorip Mug 1
2,4,4,1.17,30.81,69.81,56.61,165.23,13.37,23,Khorip Mug 1
5,4,4,25,28.4,68.6,53.5,181,6.5,23,Khorip Mug 1
5,4,4,19.38,32.49,65.17,50.35,172.15,9.64,23,Khorip Mug 1
5,4,4,19.66,30.87,67.08,50.04,172.72,11.93,23,Khorip Mug 1
5,4,4,32.8,23.7,69.64,55.18,175.1,5.59,23,Khorip Mug 1
5,4,4,25.25,26.85,61.38,52.86,178.25,13.21,23,Khorip Mug 1
5,4,4,24.3,26.15,65.57,55.43,174.83,12.01,23,Khorip Mug 1
5,4,4,17.57,28.03,61.41,53,177.21,3.17,23,Khorip Mug 1
5,4,4,27.77,28.51,74.22,54.77,179.52,9.89,23,Khorip Mug 1
5,4,4,30.74,28.63,71.11,49.56,183.95,5.77,23,Khorip Mug 1
5,4,4,29.59,25.81,64.47,57.09,171.24,8.5,23,Khorip Mug 1
5,4,4,26.34,32.95,77.52,51.45,178.23,7.54,23,Khorip Mug 1
5,4,4,18.73,27.23,71.92,50.9,179.34,6.88,23,Khorip Mug 1
5,4,4,31.05,24.06,69.96,52.17,172.44,6.82,23,Khorip Mug 1
5,4,4,17.32,29.3,60.2,53.75,185.27,1.45,23,Khorip Mug 1
5,4,4,23.48,23.99,61.21,56.31,184.84,7.83,23,Khorip Mug 1
5,4,4,29.76,30.15,76.57,50.03,180.57,5.6,23,Khorip Mug 1
14,4.5,4.5,37,30.6,75.7,55,177,7.1,23,Khorip Mug 1
14,4.5,4.5,30.51,32.31,85.38,56.16,175.72,9.53,23,Khorip Mug 1
14,4.5,4.5,33.49,28.45,84.23,56.59,172.59,15.01,23,Khorip Mug 1
14,4.5,4.5,38.83,28.87,84.57,54.89,188.41,7.69,23,Khorip Mug 1
14,4.5,4.5,31.91,34,81.94,55.5,187.69,13.74,23,Khorip Mug 1
14,4.5,4.5,37.55,31.03,80.19,52.94,182.08,7.09,23,Khorip Mug 1
14,4.5,4.5,43.64,27.82,71.86,53.85,185.42,12.93,23,Khorip Mug 1
14,4.5,4.5,35.94,35.07,67.53,58.61,172.13,4.64,23,Khorip Mug 1
14,4.5,4.5,41.07,28.25,84.24,58.37,180.35,13.82,23,Khorip Mug 1
14,4.5,4.5,40.71,30.52,85.4,55.29,180.22,9.15,23,Khorip Mug 1
14,4.5,4.5,31.42,28.73,71.25,58.94,170.32,0.43,23,Khorip Mug 1
14,4.5,4.5,31.87,32.62,83.82,51.34,188.23,0.98,23,Khorip Mug 1
14,4.5,4.5,40.67,33.43,74.14,58.96,177.75,4.49,23,Khorip Mug 1
14,4.5,4.5,37.15,34.57,77.22,52.91,180.48,11.78,23,Khorip Mug 1
14,4.5,4.5,30.06,30.67,75.73,52.39,168.43,1.6,23,Khorip Mug 1
14,4.5,4.5,35.76,34.34,69.04,52.58,168,14.16,23,Khorip Mug 1
9,4.5,4.5,20,27,72,49,149,7.2,23,Khorip Mug 1
9,4.5,4.5,18.72,27.77,75.9,48.95,157.52,14.54,23,Khorip Mug 1
9,4.5,4.5,27.02,32,64.89,49.4,137.64,8.27,23,Khorip Mug 1
9,4.5,4.5,28,24.16,67.68,47.04,156.31,3.39,23,Khorip Mug 1
9,4.5,4.5,27.99,22.38,64.02,50.51,137.56,8.26,23,Khorip Mug 1
9,4.5,4.5,20.51,29.41,65.94,46.84,146.64,3.59,23,Khorip Mug 1
9,4.5,4.5,16.03,30.44,65.78,49.49,159.12,13.14,23,Khorip Mug 1
9,4.5,4.5,14.76,25.99,68.7,50.11,159.13,4.72,23,Khorip Mug 1
9,4.5,4.5,12.92,25.72,74.84,51.92,151.46,13.18,23,Khorip Mug 1
9,4.5,4.5,20.35,29.35,71.21,52.58,137.37,6.17,23,Khorip Mug 1
9,4.5,4.5,25.61,28.3,77.09,52.68,156.62,11.56,23,Khorip Mug 1
9,4.5,4.5,19.66,24.67,75.61,47.62,141.26,0.73,23,Khorip Mug 1
9,4.5,4.5,16.84,30.35,68.45,48.65,146.7,10.64,23,Khorip Mug 1
9,4.5,4.5,16.65,28.93,79.59,52.58,151.66,12.66,23,Khorip Mug 1
9,4.5,4.5,18.91,25.86,73.18,49.75,156.14,1.27,23,Khorip Mug 1
9,4.5,4.5,22.37,30.83,80.53,49.07,154.91,6.82,23,Khorip Mug 1
10,3.5,3.5,4,27,59.4,59,208,5.6,23,Khorip Mug 1
10,3.5,3.5,1.03,25.42,65.18,58.88,206.12,3.36,23,Khorip Mug 1
10,3.5,3.5,11.03,25.99,67.43,58.36,202.92,12.91,23,Khorip Mug 1
10,3.5,3.5,0.1,22.17,52.07,58.77,207.45,2.3,23,Khorip Mug 1
10,3.5,3.5,7.57,24.7,61.68,55.13,214.26,4.94,23,Khorip Mug 1
10,3.5,3.5,5.75,29.1,56.47,58.58,209.71,2.58,23,Khorip Mug 1
10,3.5,3.5,11.33,28.24,53.18,58.65,217.92,0.5,23,Khorip Mug 1
10,3.5,3.5,0.98,27.26,60.23,57.51,210.7,1.26,23,Khorip Mug 1
10,3.5,3.5,11.06,27.83,54.77,55.31,219.57,12.59,23,Khorip Mug 1
10,3.5,3.5,2.74,23.06,57.98,62.54,217.29,7.53,23,Khorip Mug 1
10,3.5,3.5,0.84,26.92,60.4,59.62,203.86,8.88,23,Khorip Mug 1
10,3.5,3.5,0.7,23.87,65.29,62.97,208.85,7.56,23,Khorip Mug 1
10,3.5,3.5,10.4,25.69,50.49,57.79,196.11,2.05,23,Khorip Mug 1
10,3.5,3.5,3.38,23.85,51.98,61.09,219.32,8.11,23,Khorip Mug 1
10,3.5,3.5,0.12,26.03,52.38,61.6,219.13,12.61,23,Khorip Mug 1
10,3.5,3.5,9.06,23.8,65.02,55.41,198.11,5.06,23,Khorip Mug 1
1,1.5,1.5,1,19.2,73.1,47.3,204,4.5,24,Robi Mug
1,1.5,1.5,1.47,22.06,66.39,44.65,196.5,3.41,24,Robi Mug
1,1.5,1.5,3.88,23.11,80.3,47.01,201.76,5.75,24,Robi Mug
1,1.5,1.5,1.97,17.52,67.12,48.37,201.67,1.24,24,Robi Mug
1,1.5,1.5,1.23,21.25,68.82,49.8,212.44,0.05,24,Robi Mug
1,1.5,1.5,2.8,16.81,72.7,51.22,196.13,2.35,24,Robi Mug
1,1.5,1.5,4.19,19.8,66.53,50.8,211.99,1.42,24,Robi Mug
1,1.5,1.5,5.22,22,74.73,51.27,210.42,3.6,24,Robi Mug
1,1.5,1.5,5.02,18.15,64,47.48,202.48,12.11,24,Robi Mug
1,1.5,1.5,1.59,19.85,69.98,44.66,199.03,5.49,24,Robi Mug
1,1.5,1.5,2.44,23.95,64.52,45.32,208.46,6.23,24,Robi Mug
1,1.5,1.5,2.56,21.77,74.23,51.17,201.35,10.28,24,Robi Mug
1,1.5,1.5,6.02,21.77,78.21,46.91,192.56,7.75,24,Robi Mug
